CV1,CV2,CV3,dom
0.0544418781071482,0.0386720933425932,0.0156206030223223,DOM1
0.0551315668360856,0.0331289635853315,0.0217040545883055,DOM2
0.0513807563169915,0.025977597899258,0.0190719539282669,DOM3
NA,0.0343428835245799,0.0183188899052311,DOM4
