24.2478226093427,75531.2221987739,32.1464407188147,1
27.166496878235,69902.1413148292,32.1536722793737,1
24.0097507602226,73161.6784668414,31.6573091194358,1
23.0626352225673,77083.2161674592,31.9804764169255,1
22.6626175918737,76514.464141547,32.4588156541149,1
24.6313539887422,75500.0511788949,32.5009520089286,1
24.8570559167961,73121.034594122,32.2552018310041,1
23.9475937823499,75829.9572750873,32.6812753299689,1
25.1905506761128,66506.4431029374,32.7397879302536,1
26.1759548071946,74909.9683165599,32.3714260157868,1
21.9064300433489,77882.4073047845,32.6012915372671,1
22.3361603746118,79784.4767533482,32.1022456812888,1
22.8441106042961,75741.7070235993,32.3015041569617,1
25.4765089770963,71339.8635121797,32.8933441543737,1
25.2728062079451,72881.0607111639,32.3986660034938,1
24.0967783546843,71630.8964450537,32.7460228390269,1
21.0035057906315,77530.5658452866,31.4269553571429,1
25.7595062273551,71298.8994750421,32.4494841647257,1
24.1615710080228,76900.4859985281,32.2351555868271,1
24.5247405861801,75733.3860116783,32.4098781541149,1
23.813453125,74567.2781375356,32.0493574663561,1
23.6215103843168,75417.5208421649,32.1517094332298,1
23.9403997800207,78907.4304685074,31.6815616589027,1
25.9960120018116,74381.2243876326,31.4995210921325,1
23.2316502814441,76205.3981979975,31.9174160843685,1
25.171043753235,74321.1409459433,32.2009698660714,1
22.1066793963509,77702.0105602517,32.1420023938923,1
26.0841390075052,70509.1388441867,31.8316530473602,1
23.839440929089,72768.3819035003,31.8035635998965,1
24.3491491491977,76228.8972987836,31.8333680447723,1
25.1322466841356,72955.2727743271,32.8519142565994,1
25.09990000647,71901.4846074178,33.0017705583592,1
24.4867078966097,73124.5435878623,32.6009392954193,1
21.8310359083851,79144.7046798492,32.1737158870342,1
25.5198719591097,74287.210082929,31.6748212668219,1
22.3831574307712,78914.2497097244,31.744059685559,1
24.129591550207,74824.7015218524,31.7763437014752,1
23.7176512681159,70430.7583389622,32.7451130790631,1
26.846268132117,72362.7885785779,32.7839627490942,1
27.1662558553313,72160.6769183812,32.1859083689182,1
24.1913693549431,74468.2146236898,31.9958974831781,1
22.3149461212474,79067.4699616654,32.2479242203675,1
23.7551276203416,78757.2680827834,32.3270307647516,1
25.069226255176,75272.3166244824,30.8491556677019,1
24.5529437920549,72423.9551790243,32.1018985830745,1
23.605697496118,76713.8346563309,31.7623182421066,1
