CV1,CV2,CV3,dom
0.0406574871065656,0.0304411739346854,0.0118936639767968,DOM1
0.0426194660364173,0.0253240795102865,0.0188859510997033,DOM2
0.0414590089295166,0.0214115176253365,0.0148290594210592,DOM3
NA,0.0286257514285599,0.0147416999764176,DOM4
